Handle,,,Vendor,Product Category,Type,,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Status
ada-amazonia-light-powder-aquasoil-3l,,,ADA,,Substrats,,TRUE,Title,Default Title,,,,,,0,shopify,6,deny,manual,44.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ada-aqua-soil-amazonia-light-3l-powder-730-800x600.jpg?v=1706306224,1,,FALSE,,,,,,,,,,,,,,,kg,,17.09,TRUE,,,TRUE,,,active
ada-africana-powder-aquasoil,,,ADA,,Substrats,,TRUE,Size,3L,,,,,,0,shopify,11,deny,manual,44.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/14056859_1920-1920.jpg?v=1706305358,1,,FALSE,,,,,,,,,,,,,,,kg,,17.09,TRUE,,,TRUE,,,active
ada-africana-powder-aquasoil,,,,,,,,,9L,,,,,,0,shopify,9,deny,manual,105.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,51.29,,,,,,,
melanurus-wrasse,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,65,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Melanurus.jpg?v=1706217546,1,,FALSE,,,,,,,,,,,,,,,kg,,29.66,TRUE,,,FALSE,,,draft
tropica-1-2-grow-sagittaria-subulata,,,Tropica,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Sagittariasubulata.png?v=1706124178,1,,FALSE,,,,,,,,,,,,,,,kg,,7.24,TRUE,,,FALSE,,,draft
tropica-1-2-grow-nymphoides-hydrophylla-taiwan,,,Tropica,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Nymphoideshydrophylla_Taiwan_708201df-c0e9-4a34-8cc8-7ac9ef1cf004.png?v=1706124068,1,,FALSE,,,,,,,,,,,,,,,kg,,7.24,TRUE,,,FALSE,,,draft
tropica-1-2-grow-micranthemum-callitrichoides-cuba,,,Tropica,,Plante,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Micranthemumcallitrichoides_Cuba.jpg?v=1706123943,1,,FALSE,,,,,,,,,,,,,,,kg,,7.24,TRUE,,,FALSE,,,active
tropica-1-2-grow-micranthemum-callitrichoides-cuba,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3_4.png?v=1713977739,2,,,,,,,,,,,,,,,,,,,,,,,,,,
tropica-1-2-grow-micranthemum-callitrichoides-cuba,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/4_6.jpg?v=1713977740,3,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-aurora-shrimp-neocaridina-sp,,,AquaZen,,Invertébrés,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,5.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/BlueAurora.jpg?v=1705705399,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
betta-plakat-koi-betta-imbellis,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/YellowPLakat.jpg?v=1705704517,1,,FALSE,,,,,,,,,,,,,,,kg,,13.3,TRUE,,,FALSE,,,draft
polkadot-loach-botia-kubotai,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/PolkadotLoach.jpg?v=1705703084,1,,FALSE,,,,,,,,,,,,,,,kg,,6.09,TRUE,,,FALSE,,,draft
paskai-rainbowfish,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,8.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Paskai-Rainbow.jpg?v=1705702899,1,,FALSE,,,,,,,,,,,,,,,kg,,4.05,TRUE,,,FALSE,,,draft
bois-araignee-1,,,AquaZen,,Wood,,TRUE,Size,Small,,,,,,0,shopify,3,deny,manual,18.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/23633_1.jpg?v=1705701824,1,,FALSE,,,,,,,,,,,,,,,kg,,8.69,TRUE,,,TRUE,,,active
bois-araignee-1,,,,,,,,,Medium,,,,,,0,shopify,6,deny,manual,24.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/DFE8c2g.png?v=1706289809,2,,,,,,,,,,,,,,,,,kg,,11.31,,,,,,,
bois-araignee-1,,,,,,,,,Large,,,,,,0,shopify,2,deny,manual,44.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,22.37,,,,,,,
seapora-aquarium-20-gallon-haut,,,Seapora,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,79.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/59199.jpg?v=1705699025,1,,FALSE,,,,,,,,,,,,,,,kg,,52.04,TRUE,,,FALSE,,,active
roche-pagoda,,,Feller,,Roche,,TRUE,Size,1 lbs,,,,,,0,shopify,16,deny,manual,4.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/dark-pagoda-stone.jpg?v=1705694379,1,,FALSE,,,,,,,,,,,,,,,kg,,2.36,TRUE,,,FALSE,,,active
ista-hang-on-filter-inlet-sponge-small,,,ISTA,,Filtration,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,5.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/80129.jpg?v=1705694258,1,,FALSE,,,,,,,,,,,,,,,kg,,1.93,TRUE,,,TRUE,,,active
ista-hose-holder,,,ISTA,,Misc,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,3.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/80069.jpg?v=1705694035,1,,FALSE,,,,,,,,,,,,,,,kg,,1.6,TRUE,,,TRUE,,,active
eheim-air-pump-400,,,Eheim,,Pompe,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,62.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/8598.jpg?v=1705693855,1,,FALSE,,,,,,,,,,,,,,,kg,,41.43,TRUE,,,TRUE,,,active
eheim-air-pump-200,,,Eheim,,Pompe,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,54.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/8597.jpg?v=1705693698,1,,FALSE,,,,,,,,,,,,,,,kg,,35.44,TRUE,,,TRUE,,,active
eheim-air-pump-100,,,Eheim,,Pompe,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,42.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/8596.jpg?v=1705693605,1,,FALSE,,,,,,,,,,,,,,,kg,,29.44,TRUE,,,TRUE,,,active
seachem-flourite-black-sand-1,,,Seachem,Animals & Pet Supplies,Substrats,,TRUE,Quantité,3.5 kg,,,,,,0,shopify,4,deny,manual,26.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/28183_5d8ab979-1ffd-4bf0-8531-6e96c39355c5.jpg?v=1705688695,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/28183_5d8ab979-1ffd-4bf0-8531-6e96c39355c5.jpg?v=1705688695,kg,,13.34,TRUE,,,TRUE,,,active
seachem-flourite-black-sand-1,,,,,,,,,7 kg,,,,,,0,shopify,1,deny,manual,46.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/flourite-black-sand-bulk.jpg?v=1714065544,2,,,,,,,,,,,,,,,,,kg,,23.21,,,,,,,
co2art-io-diffuser-acrylic-series-in-tank-co2-diffuser,,,CO2 Art,,CO2,,TRUE,Size,Small,,,,,,0,shopify,1,deny,manual,27.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/XBN1rxO.png?v=1705444584,1,,FALSE,,,,,,,,,,,,,,,kg,,13.88,TRUE,,,TRUE,,,active
co2art-io-diffuser-acrylic-series-in-tank-co2-diffuser,,,,,,,,,Large,,,,,,0,shopify,2,deny,manual,31.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,15.62,,,,,,,
co2-art-pro-series-precision-co2-check-valve,,,CO2 Art,,CO2,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,21.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/HOpmOHe.png?v=1705444410,1,,FALSE,,,,,,,,,,,,,,,kg,,10.42,TRUE,,,TRUE,,,active
co2-art-co2-resistant-aquarium-polyurethane-tubing,,,CO2 Art,,CO2,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,11.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/H2slLjS.png?v=1705444273,1,,FALSE,,,,,,,,,,,,,,,kg,,5.93,TRUE,,,TRUE,,,active
co2art-co2-drop-checker-kit-co2-concentration-monitoring-set,,,CO2 Art,,CO2,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,31.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/rRxuc1E.png?v=1705444096,1,,FALSE,,,,,,,,,,,,,,,kg,,15.64,TRUE,,,TRUE,,,active
chihiros-led-lightscreen-background,,,Chihiros,,Lumière,,TRUE,Size,60 x 36 cm,,,,,,0,shopify,3,deny,manual,227.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/led-background-lightscreen-app-controllable.jpg?v=1705443470,1,,FALSE,,,,,,,,,,,,,,,kg,,113.87,TRUE,,,TRUE,,,active
chihiros-led-lightscreen-background,,,,,,,,,90 x 45 cm,,,,,,0,shopify,3,deny,manual,349.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/6vpQeus.png?v=1705443470,2,,,,,,,,,,,,,,,,,kg,,168.38,,,,,,,
chihiros-monture-petite-pour-wrgb-et-vivd,,,Chihiros,,Lumière,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,104.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/fmYVEYF.png?v=1705443161,1,,FALSE,,,,,,,,,,,,,,,kg,,59.42,TRUE,,,TRUE,,,active
chihiros-monture-petite-pour-wrgb-et-vivd,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ExOdyCD.png?v=1705443161,2,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-monture-petite-pour-wrgb-et-vivd,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Pq5P5Tt.png?v=1705443161,3,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-monture-pour-wrgb-et-vivid,,,Chihiros,,Lumière,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,124.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/dHCzt9Q.png?v=1705442996,1,,FALSE,,,,,,,,,,,,,,,kg,,72.5,TRUE,,,TRUE,,,active
chihiros-monture-pour-wrgb-et-vivid,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lsAow7u.png?v=1705442995,2,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-monture-pour-wrgb-et-vivid,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/s1N8qbZ.png?v=1705442995,3,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-monture-pour-wrgb-et-vivid,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ZkB6sFM.png?v=1705442995,4,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-b-series-king-of-value-for-money,,,Chihiros,,Lumière,,TRUE,Size,B 30cm,,,,,,0,shopify,5,deny,manual,77.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/oQzbJdp.png?v=1705442743,1,,FALSE,,,,,,,,,,,,,,,kg,,30.6,TRUE,,,TRUE,,,active
chihiros-b-series-king-of-value-for-money,,,,,,,,,B 45cm,,,,,,0,shopify,1,deny,manual,87.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/xUXclys.png?v=1705442744,2,,,,,,,,,,,,,,,,,kg,,34.6,,,,,,,
chihiros-b-series-king-of-value-for-money,,,,,,,,,B 60cm,,,,,,0,shopify,4,deny,manual,97.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/QbOMefh.png?v=1705442744,3,,,,,,,,,,,,,,,,,kg,,38.16,,,,,,,
chihiros-b-series-king-of-value-for-money,,,,,,,,,B 90cm,,,,,,0,shopify,1,deny,manual,152.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/pjp4ki2.png?v=1705442745,4,,,,,,,,,,,,,,,,,kg,,81.47,,,,,,,
chihiros-b-series-king-of-value-for-money,,,,,,,,,B 120cm,,,,,,0,shopify,1,deny,manual,165.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/P1v60ET.png?v=1705442743,5,,,,,,,,,,,,,,,,,kg,,94.4,,,,,,,
chihiros-b-series-king-of-value-for-money,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/VS9Y3X3.png?v=1705442744,6,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-b-series-king-of-value-for-money,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/LGreixQ.png?v=1705442743,7,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-wrgb-ii-pro-shade-with-mirror,,,Chihiros,,Lumière,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,76.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/mPKbfu2.png?v=1705442254,1,,FALSE,,,,,,,,,,,,,,,kg,,28.6,TRUE,,,TRUE,,,active
chihiros-wrgb-ii-slim-hanging-kit,,,Chihiros,,Lumière,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,36.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/UCxwhWg.png?v=1705441951,1,,FALSE,,,,,,,,,,,,,,,kg,,15.35,TRUE,,,TRUE,,,active
chihiros-wrgb-ii-slim-hanging-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Chihiros-WRGB-II-SLIM-hanging-set-Chihiros-Aquatic-Studio-1661133410.jpg?v=1705441951,2,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-wrgb-ii-slim-hanging-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/OQa3nCp.png?v=1705441950,3,,,,,,,,,,,,,,,,,,,,,,,,,,
chihiros-wrgb-ii-slim-hanging-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/eur2YKm.png?v=1705441951,4,,,,,,,,,,,,,,,,,,,,,,,,,,
eheim-filtreur-classic-205-2213,,,Eheim,,Filtration,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,169.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/7637.jpg?v=1704558333,1,,FALSE,,,,,,,,,,,,,,,kg,,97.67,TRUE,,,TRUE,,,active
hikari-frozen-clam-on-a-half-shell-flat-pack-4-oz,,,Hikari,,Food,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/30293.jpg?v=1704481988,1,,FALSE,,,,,,,,,,,,,,,kg,,6.95,TRUE,,,FALSE,,,active
hikari-tubifex-worm-3-5-oz,,,Hikari,,Food,,TRUE,Title,Default Title,,,,,,0,shopify,11,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ZIc7N5B.png?v=1704481906,1,,FALSE,,,,,,,,,,,,,,,kg,,4.89,TRUE,,,FALSE,,,active
ista-co2-indicator-solution-10ml,,,ISTA,,CO2,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,8.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/80065.jpg?v=1704481639,1,,FALSE,,,,,,,,,,,,,,,kg,,3.2,TRUE,,,TRUE,,,active
ista-spring-check-valve,,,ISTA,,CO2,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,6.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/80127.jpg?v=1704481047,1,,FALSE,,,,,,,,,,,,,,,kg,,2.2,TRUE,,,TRUE,,,active
hikari-blood-worm-flat-pack-16-oz,,,Hikari,,Food,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,28.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/18596.jpg?v=1704480752,1,,FALSE,,,,,,,,,,,,,,,kg,,14.13,TRUE,,,FALSE,,,active
hikari-jumbo-mysis-flat-pack-16-oz,,,Hikari,,Nourriture,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,32.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/30339.jpg?v=1704480681,1,,FALSE,,,,,,,,,,,,,,,kg,,16.78,TRUE,,,FALSE,,,active
fauna-marin-element-de-couleur-bleu,,,Fauna Marin,,Additifs,,TRUE,Size,250 ml,,,,,,0,shopify,1,deny,manual,31.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Screenshot_2020-03-03-CE-Blue-Purple.png?v=1704479580,1,,FALSE,,,,,,,,,,,,,,,kg,,22.39,TRUE,,,TRUE,,,active
fauna-marin-element-de-couleur-bleu,,,,,,,,,500 ml,,,,,,0,shopify,1,deny,manual,47.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,33.59,,,,,,,
eheim-classic-350-2215,,,Eheim,,Filtration,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,229.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/7642.jpg?v=1704478856,1,,FALSE,,,,,,,,,,,,,,,kg,,133.86,TRUE,,,TRUE,,,active
caribsea-crystal-river,,,CaribSea,,Substrats,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,7.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/36897.jpg?v=1704478525,1,,FALSE,,,,,,,,,,,,,,,kg,,4.08,TRUE,,,TRUE,,,active
aqueon-standard-aquarium-black-frame-20-gal-long-clear-silicone,,,Aqueon,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,94.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/18232.jpg?v=1704476670,1,,FALSE,,,,,,,,,,,,,,,kg,,63.2,TRUE,,,FALSE,,,active
aqueon-led-optibright-light-fixtures-48-54,,,Aqueon,,Lumière,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,179.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/14657.jpg?v=1704476556,1,,FALSE,,,,,,,,,,,,,,,kg,,113.72,TRUE,,,TRUE,,,active
aqueon-led-optibright-light-fixtures-18-24,,,Aqueon,,Lumière,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,105.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/14655.jpg?v=1704476446,1,,FALSE,,,,,,,,,,,,,,,kg,,73.32,TRUE,,,TRUE,,,active
aqueon-flat-heater-15-w,,,Aqueon,,Chauffe-Eau,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,18.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/68302.jpg?v=1704476334,1,,FALSE,,,,,,,,,,,,,,,kg,,13.15,TRUE,,,TRUE,,,active
aqueon-flat-heater-7-5-w,,,Aqueon,,Chauffe-Eau,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,18.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/68301.jpg?v=1704476262,1,,FALSE,,,,,,,,,,,,,,,kg,,11.01,TRUE,,,TRUE,,,active
aquavitro-intake-screen-17mm,,,Aquavitro,,Filtration,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,16.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/28691.jpg?v=1704475900,1,,FALSE,,,,,,,,,,,,,,,kg,,9.61,TRUE,,,TRUE,,,active
aquavitro-picks-2pk,,,Aquavitro,,Entretien,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,16.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/28675.jpg?v=1704475805,1,,FALSE,,,,,,,,,,,,,,,kg,,10.94,TRUE,,,TRUE,,,active
lampeye-killifish-aplocheilichthys-normani,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,49,deny,manual,4.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Lampeye.png?v=1704472156,1,,FALSE,,,,,,,,,,,,,,,kg,,1.33,TRUE,,,FALSE,,,active
tiger-badis-badis-badis,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,7.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/TigerBadis.png?v=1704471475,1,,FALSE,,,,,,,,,,,,,,,kg,,3.42,TRUE,,,FALSE,,,draft
tropica-1-2-grow-monosolenium-tenerum,,,Tropica,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Monosoleniumtenerum.png?v=1704388263,1,,FALSE,,,,,,,,,,,,,,,kg,,7.24,TRUE,,,FALSE,,,draft
tropica-1-2-grow-hygrophila-lancea-araguaia,,,Tropica,,Plante,,TRUE,Title,Default Title,,,,,,0,shopify,13,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Hygrophilalancea_Araguaia.png?v=1704388185,1,,FALSE,,,,,,,,,,,,,,,kg,,7.24,TRUE,,,FALSE,,,active
tropica-1-2-grow-hygrophila-lancea-araguaia,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3_1_20d9eae0-a9d0-45af-92a5-ad1d5a3ce7c3.png?v=1713977363,2,,,,,,,,,,,,,,,,,,,,,,,,,,
tropica-1-2-grow-hygrophila-lancea-araguaia,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/4_3.jpg?v=1713977364,3,,,,,,,,,,,,,,,,,,,,,,,,,,
ora-red-planet-acropora,,,AquaZen,,Coral,,FALSE,Title,Default Title,,,,,,0,shopify,4,deny,manual,50,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231223_151932.jpg?v=1703368791,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
rainbow-loom-acropora,,,AquaZen,,Coral,,FALSE,Title,Default Title,,,,,,0,shopify,2,deny,manual,60,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231223_160111.jpg?v=1703368749,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
yellow-centre-purple-frogspawn,,,AquaZen,,Coral,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,100,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231223_152829.jpg?v=1703368620,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
pina-colada-hammer,,,AquaZen,,Coral,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231223_152848.jpg?v=1703368538,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
blue-tip-green-centre-green-torch,,,AquaZen,,Coral,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,120,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231223_160248.jpg?v=1703368493,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
dragon-soul-torch-large-frag,,,AquaZen,,Coral,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,200,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231223_160149.jpg?v=1703368382,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
gold-tip-black-torch,,,AquaZen,,Coral,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,175,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231223_160216.jpg?v=1703368239,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
dragon-tamer-torch,,,AquaZen,,Coral,,TRUE,Size,1 Head,,,,,,0,shopify,1,deny,manual,300,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231223_160402.jpg?v=1703368122,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
dragon-tamer-torch,,,,,,,,,2 Heads,,,,,,0,shopify,1,deny,manual,500,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
